Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.60.1-192.168.60.3-51184-80-6,192.168.60.1,51184,192.168.60.3,80,6,6/7/2019 21:31,9075352,3,3,0,0,0,0,0,0,0,0,0,0,0,0.661131381,1815070.4,2573363.718,5481913,33,9074972,4537486,1335621.472,5481913,3593059,3593406,1796703,2540460.717,3593080,326,0,0,0,0,72,96,0.33056569,0.33056569,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,5840,0,0,0,0,0,0,0,0,0,0,BENIGN
192.168.60.1-192.168.60.3-51185-80-6,192.168.60.1,51185,192.168.60.3,80,6,6/7/2019 21:31,9075175,3,3,0,0,0,0,0,0,0,0,0,0,0,0.661144275,1815035,2497144.622,4882534,37,9074891,4537445.5,488028.8369,4882534,4192357,4192604,2096302,2964275.065,4192361,243,0,0,0,0,72,96,0.330572138,0.330572138,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,5840,0,0,0,0,0,0,0,0,0,0,BENIGN
192.168.60.1-192.168.60.3-51193-80-6,192.168.60.1,51193,192.168.60.3,80,6,6/7/2019 21:31,1787173,4,4,394,521,394,0,98.5,197,521,0,130.25,260.5,511.9817723,4.476343365,255310.4286,574454.6,1547874,46,1786871,595623.6667,828267.2384,1547874,42420,197882,65960.66667,113448.9358,196960,256,0,0,0,0,80,104,2.238171682,2.238171682,0,521,101.6666667,204.2216933,41706.5,0,1,0,0,0,0,0,0,1,114.375,98.5,130.25,0,0,0,0,0,0,4,394,4,521,-1,108,1,0,0,0,0,0,0,0,0,0,BENIGN
192.168.60.1-192.168.60.3-51192-80-6,192.168.60.1,51192,192.168.60.3,80,6,6/7/2019 21:31,1787523,5,5,812,1065,418,0,162.4,222.5371879,544,0,213,291.7755987,1050.056419,5.594333611,198613.6667,508204.3105,1543022,60,1787183,446795.75,735471.1703,1543022,7395,205015,51253.75,97231.0559,197024,280,0,0,0,0,100,124,2.797166806,2.797166806,0,544,170.6363636,240.2191802,57705.25455,0,1,0,0,0,0,0,0,1,187.7,162.4,213,0,0,0,0,0,0,5,812,5,1065,-1,125,2,0,0,0,0,0,0,0,0,0,BENIGN
192.168.60.1-192.168.60.3-51196-80-6,192.168.60.1,51196,192.168.60.3,80,6,6/7/2019 21:31,8501040,3,3,0,0,0,0,0,0,0,0,0,0,0,0.705795997,1700208,2404515.841,5101521,17,8500774,4250387,1203685.246,5101521,3399253,3399502,1699751,2403521.003,3399297,205,0,0,0,0,72,96,0.352897998,0.352897998,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,5840,0,0,0,0,0,0,0,0,0,0,BENIGN
192.168.60.1-192.168.60.3-51197-80-6,192.168.60.1,51197,192.168.60.3,80,6,6/7/2019 21:31,8500917,3,3,0,0,0,0,0,0,0,0,0,0,0,0.705806209,1700183.4,2404519.967,5101691,34,8500656,4250328,1204009.101,5101691,3398965,3399192,1699596,2403289.072,3398978,214,0,0,0,0,72,96,0.352903104,0.352903104,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,5840,0,0,0,0,0,0,0,0,0,0,BENIGN
192.168.60.1-192.168.60.3-51215-80-6,192.168.60.1,51215,192.168.60.3,80,6,6/7/2019 21:32,3927918,11,16,911,13463,490,0,82.81818182,184.9036604,1460,0,841.4375,726.8545906,3659.445029,6.873870585,151073.7692,576056.0491,2859761,17,3927577,392757.7,903539.5868,2859761,68,1027851,68523.4,213863.7151,832254,23,0,0,0,0,220,344,2.800465794,4.073404791,0,1460,513.3571429,674.7120766,455236.3862,0,1,0,0,0,0,0,0,1,532.3703704,82.81818182,841.4375,0,0,0,0,0,0,11,911,16,13463,-1,125,2,0,0,0,0,0,0,0,0,0,BENIGN
192.168.60.1-192.168.60.3-51216-80-6,192.168.60.1,51216,192.168.60.3,80,6,6/7/2019 21:32,3927737,6,9,422,7517,422,0,70.33333333,172.2807786,1460,0,835.2222222,743.8685666,2021.26568,3.818992972,280552.6429,800927.7573,2898994,20,3927412,785482.4,1260589.012,2898994,195,1028714,128589.25,359647.2597,1018635,24,0,0,0,0,120,204,1.527597189,2.291395783,0,1460,496.1875,680.3891258,462929.3625,0,1,0,0,0,0,0,0,1,529.2666667,70.33333333,835.2222222,0,0,0,0,0,0,6,422,9,7517,-1,108,1,0,0,0,0,0,0,0,0,0,BENIGN
192.168.60.1-192.168.60.3-52259-80-6,192.168.60.1,52259,192.168.60.3,80,6,6/7/2019 21:32,9000768,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333304891,4500384,2121409.439,6000447,3000321,6000447,6000447,0,6000447,6000447,0,0,0,0,0,0,0,0,0,64,32,0.222203261,0.11110163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000321,0,3000321,3000321,6000447,0,6000447,6000447,DDoS
192.168.60.1-192.168.60.3-52428-80-6,192.168.60.1,52428,192.168.60.3,80,6,6/7/2019 21:32,8999184,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333363558,4499592,2121200.135,5999507,2999677,5999507,5999507,0,5999507,5999507,0,0,0,0,0,0,0,0,0,64,32,0.222242372,0.111121186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999677,0,2999677,2999677,5999507,0,5999507,5999507,DDoS
192.168.60.1-192.168.60.3-53625-80-6,192.168.60.1,53625,192.168.60.3,80,6,6/7/2019 21:32,8999549,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333350038,4499774.5,2121381.862,5999818,2999731,5999818,5999818,0,5999818,5999818,0,0,0,0,0,0,0,0,0,64,32,0.222233359,0.111116679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999731,0,2999731,2999731,5999818,0,5999818,5999818,DDoS
192.168.60.1-192.168.60.3-53941-80-6,192.168.60.1,53941,192.168.60.3,80,6,6/7/2019 21:32,9000357,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333320112,4500178.5,2121496.413,6000303,3000054,6000303,6000303,0,6000303,6000303,0,0,0,0,0,0,0,0,0,64,32,0.222213408,0.111106704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000054,0,3000054,3000054,6000303,0,6000303,6000303,DDoS
192.168.60.1-192.168.60.3-52913-80-6,192.168.60.1,52913,192.168.60.3,80,6,6/7/2019 21:32,9000069,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333330778,4500034.5,2121926.334,6000463,2999606,6000463,6000463,0,6000463,6000463,0,0,0,0,0,0,0,0,0,64,32,0.222220519,0.111110259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999606,0,2999606,2999606,6000463,0,6000463,6000463,DDoS
192.168.60.1-192.168.60.3-53011-80-6,192.168.60.1,53011,192.168.60.3,80,6,6/7/2019 21:32,9002137,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333254204,4501068.5,2120881.23,6000758,3001379,6000758,6000758,0,6000758,6000758,0,0,0,0,0,0,0,0,0,64,32,0.222169469,0.111084735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3001379,0,3001379,3001379,6000758,0,6000758,6000758,DDoS
192.168.60.1-192.168.60.3-53456-80-6,192.168.60.1,53456,192.168.60.3,80,6,6/7/2019 21:32,8999412,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333355113,4499706,2121853.502,6000083,2999329,6000083,6000083,0,6000083,6000083,0,0,0,0,0,0,0,0,0,64,32,0.222236742,0.111118371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999329,0,2999329,2999329,6000083,0,6000083,6000083,DDoS
192.168.60.1-192.168.60.3-53772-80-6,192.168.60.1,53772,192.168.60.3,80,6,6/7/2019 21:32,8999770,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333341852,4499885,2121748.85,6000188,2999582,6000188,6000188,0,6000188,6000188,0,0,0,0,0,0,0,0,0,64,32,0.222227901,0.111113951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999582,0,2999582,2999582,6000188,0,6000188,6000188,DDoS
192.168.60.1-192.168.60.3-51547-80-6,192.168.60.1,51547,192.168.60.3,80,6,6/7/2019 21:32,8999749,2,1,0,0,0,0,0,0,0,0,0,0,0,0.33334263,4499874.5,2121158.416,5999760,2999989,5999760,5999760,0,5999760,5999760,0,0,0,0,0,0,0,0,0,64,32,0.22222842,0.11111421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999989,0,2999989,2999989,5999760,0,5999760,5999760,DDoS
192.168.60.1-192.168.60.3-52130-80-6,192.168.60.1,52130,192.168.60.3,80,6,6/7/2019 21:32,9004566,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333164308,4502283,2118790.315,6000494,3004072,6000494,6000494,0,6000494,6000494,0,0,0,0,0,0,0,0,0,64,32,0.222109539,0.111054769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3004072,0,3004072,3004072,6000494,0,6000494,6000494,DDoS
192.168.60.1-192.168.60.3-52891-80-6,192.168.60.1,52891,192.168.60.3,80,6,6/7/2019 21:32,9000758,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333305262,4500379,2121689.453,6000640,3000118,6000640,6000640,0,6000640,6000640,0,0,0,0,0,0,0,0,0,64,32,0.222203508,0.111101754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000118,0,3000118,3000118,6000640,0,6000640,6000640,DDoS
192.168.60.1-192.168.60.3-51378-80-6,192.168.60.1,51378,192.168.60.3,80,6,6/7/2019 21:32,9006318,3,4,0,0,0,0,0,0,0,0,0,0,0,0.777232161,1501053,2511048.247,6001677,12,9005976,4502988,2119483.28,6001689,3004287,9006306,3002102,3000695.61,6001692,302,0,0,0,0,84,128,0.333099497,0.444132663,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,5840,0,0,3004629,0,3004629,3004629,6001677,0,6001677,6001677,DDoS
192.168.60.1-192.168.60.3-51694-80-6,192.168.60.1,51694,192.168.60.3,80,6,6/7/2019 21:32,9001438,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333280083,4500719,2120741.93,6000310,3001128,6000310,6000310,0,6000310,6000310,0,0,0,0,0,0,0,0,0,64,32,0.222186722,0.111093361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3001128,0,3001128,3001128,6000310,0,6000310,6000310,DDoS
192.168.60.1-192.168.60.3-53309-80-6,192.168.60.1,53309,192.168.60.3,80,6,6/7/2019 21:32,8999548,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333350075,4499774,2121663.997,6000017,2999531,6000017,6000017,0,6000017,6000017,0,0,0,0,0,0,0,0,0,64,32,0.222233383,0.111116692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999531,0,2999531,2999531,6000017,0,6000017,6000017,DDoS
192.168.60.1-192.168.60.3-52744-80-6,192.168.60.1,52744,192.168.60.3,80,6,6/7/2019 21:32,9000013,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333332852,4500006.5,2121130.132,5999872,3000141,5999872,5999872,0,5999872,5999872,0,0,0,0,0,0,0,0,0,64,32,0.222221901,0.111110951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000141,0,3000141,3000141,5999872,0,5999872,5999872,DDoS
192.168.60.1-192.168.60.3-52575-80-6,192.168.60.1,52575,192.168.60.3,80,6,6/7/2019 21:32,9000468,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333316001,4500234,2121617.328,6000444,3000024,6000444,6000444,0,6000444,6000444,0,0,0,0,0,0,0,0,0,64,32,0.222210667,0.111105334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000024,0,3000024,3000024,6000444,0,6000444,6000444,DDoS
192.168.60.1-192.168.60.3-51321-80-6,192.168.60.1,51321,192.168.60.3,80,6,6/7/2019 21:32,10360255,3,4,0,0,0,0,0,0,0,0,0,0,0,0.675659045,1726709.167,2724978.475,6002009,12,1.04E+07,5180040.5,1162455.971,6002021,4358060,1.04E+07,3453414.333,3101526.653,6002022,139,0,0,0,0,84,128,0.289568162,0.386090883,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,5840,0,0,4358234,0,4358234,4358234,6002009,0,6002009,6002009,DDoS
192.168.60.1-192.168.60.3-52180-80-6,192.168.60.1,52180,192.168.60.3,80,6,6/7/2019 21:32,8999828,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333339704,4499914,2122164.629,6000511,2999317,6000511,6000511,0,6000511,6000511,0,0,0,0,0,0,0,0,0,64,32,0.222226469,0.111113235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999317,0,2999317,2999317,6000511,0,6000511,6000511,DDoS
192.168.60.1-192.168.60.3-51863-80-6,192.168.60.1,51863,192.168.60.3,80,6,6/7/2019 21:32,8999222,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333362151,4499611,2121161.952,5999499,2999723,5999499,5999499,0,5999499,5999499,0,0,0,0,0,0,0,0,0,64,32,0.222241434,0.111120717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999723,0,2999723,2999723,5999499,0,5999499,5999499,DDoS
192.168.60.1-192.168.60.3-51716-80-6,192.168.60.1,51716,192.168.60.3,80,6,6/7/2019 21:32,8999395,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333355742,4499697.5,2121028.308,5999491,2999904,5999491,5999491,0,5999491,5999491,0,0,0,0,0,0,0,0,0,64,32,0.222237161,0.111118581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999904,0,2999904,2999904,5999491,0,5999491,5999491,DDoS
192.168.60.1-192.168.60.3-53998-80-6,192.168.60.1,53998,192.168.60.3,80,6,6/7/2019 21:32,9001918,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333262311,4500959,2119910.373,5999962,3001956,5999962,5999962,0,5999962,5999962,0,0,0,0,0,0,0,0,0,64,32,0.222174874,0.111087437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3001956,0,3001956,3001956,5999962,0,5999962,5999962,DDoS
192.168.60.1-192.168.60.3-54337-80-6,192.168.60.1,54337,192.168.60.3,80,6,6/7/2019 21:32,9000649,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333309298,4500324.5,2121124.475,6000186,3000463,6000186,6000186,0,6000186,6000186,0,0,0,0,0,0,0,0,0,64,32,0.222206199,0.111103099,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000463,0,3000463,3000463,6000186,0,6000186,6000186,DDoS
192.168.60.1-192.168.60.3-54484-80-6,192.168.60.1,54484,192.168.60.3,80,6,6/7/2019 21:32,9000416,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333317927,4500208,2121260.947,6000166,3000250,6000166,6000166,0,6000166,6000166,0,0,0,0,0,0,0,0,0,64,32,0.222211951,0.111105976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000250,0,3000250,3000250,6000166,0,6000166,6000166,DDoS
192.168.60.1-192.168.60.3-54265-80-6,192.168.60.1,54265,192.168.60.3,80,6,6/7/2019 21:32,8999772,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333341778,4499886,2121695.11,6000151,2999621,6000151,6000151,0,6000151,6000151,0,0,0,0,0,0,0,0,0,64,32,0.222227852,0.111113926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999621,0,2999621,2999621,6000151,0,6000151,6000151,DDoS
192.168.60.1-192.168.60.3-53237-80-6,192.168.60.1,53237,192.168.60.3,80,6,6/7/2019 21:32,9015487,2,1,0,0,0,0,0,0,0,0,0,0,0,0.332760726,4507743.5,2131267.215,6014777,3000710,6014777,6014777,0,6014777,6014777,0,0,0,0,0,0,0,0,0,64,32,0.221840484,0.110920242,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000710,0,3000710,3000710,6014777,0,6014777,6014777,DDoS
192.168.60.1-192.168.60.3-53384-80-6,192.168.60.1,53384,192.168.60.3,80,6,6/7/2019 21:32,9000868,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333301188,4500434,2122075.534,6000968,2999900,6000968,6000968,0,6000968,6000968,0,0,0,0,0,0,0,0,0,64,32,0.222200792,0.111100396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999900,0,2999900,2999900,6000968,0,6000968,6000968,DDoS
192.168.60.1-192.168.60.3-51935-80-6,192.168.60.1,51935,192.168.60.3,80,6,6/7/2019 21:32,9000733,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333306187,4500366.5,2121456.815,6000463,3000270,6000463,6000463,0,6000463,6000463,0,0,0,0,0,0,0,0,0,64,32,0.222204125,0.111102062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000270,0,3000270,3000270,6000463,0,6000463,6000463,DDoS
192.168.60.1-192.168.60.3-54118-80-6,192.168.60.1,54118,192.168.60.3,80,6,6/7/2019 21:32,9002459,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333242284,4501229.5,2121325.293,6001233,3001226,6001233,6001233,0,6001233,6001233,0,0,0,0,0,0,0,0,0,64,32,0.222161523,0.111080761,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3001226,0,3001226,3001226,6001233,0,6001233,6001233,DDoS
192.168.60.1-192.168.60.3-53675-80-6,192.168.60.1,53675,192.168.60.3,80,6,6/7/2019 21:32,9000340,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333320741,4500170,2121037.501,5999970,3000370,5999970,5999970,0,5999970,5999970,0,0,0,0,0,0,0,0,0,64,32,0.222213827,0.111106914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000370,0,3000370,3000370,5999970,0,5999970,5999970,DDoS
192.168.60.1-192.168.60.3-52187-80-6,192.168.60.1,52187,192.168.60.3,80,6,6/7/2019 21:32,9000050,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333331481,4500025,2121559.346,6000194,2999856,6000194,6000194,0,6000194,6000194,0,0,0,0,0,0,0,0,0,64,32,0.222220988,0.111110494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999856,0,2999856,2999856,6000194,0,6000194,6000194,DDoS
192.168.60.1-192.168.60.3-52672-80-6,192.168.60.1,52672,192.168.60.3,80,6,6/7/2019 21:32,9000701,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333307372,4500350.5,2121748.143,6000653,3000048,6000653,6000653,0,6000653,6000653,0,0,0,0,0,0,0,0,0,64,32,0.222204915,0.111102457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000048,0,3000048,3000048,6000653,0,6000653,6000653,DDoS
192.168.60.1-192.168.60.3-53061-80-6,192.168.60.1,53061,192.168.60.3,80,6,6/7/2019 21:32,9001913,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333262497,4500956.5,2121431.359,6001035,3000878,6001035,6001035,0,6001035,6001035,0,0,0,0,0,0,0,0,0,64,32,0.222174998,0.111087499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000878,0,3000878,3000878,6001035,0,6001035,6001035,DDoS
192.168.60.1-192.168.60.3-53359-80-6,192.168.60.1,53359,192.168.60.3,80,6,6/7/2019 21:32,9000935,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333298707,4500467.5,2122127.152,6001038,2999897,6001038,6001038,0,6001038,6001038,0,0,0,0,0,0,0,0,0,64,32,0.222199138,0.111099569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999897,0,2999897,2999897,6001038,0,6001038,6001038,DDoS
192.168.60.1-192.168.60.3-53406-80-6,192.168.60.1,53406,192.168.60.3,80,6,6/7/2019 21:32,9000751,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333305521,4500375.5,2120950.527,6000114,3000637,6000114,6000114,0,6000114,6000114,0,0,0,0,0,0,0,0,0,64,32,0.222203681,0.11110184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000637,0,3000637,3000637,6000114,0,6000114,6000114,DDoS
192.168.60.1-192.168.60.3-53722-80-6,192.168.60.1,53722,192.168.60.3,80,6,6/7/2019 21:32,8999951,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333335148,4499975.5,2121183.872,5999879,3000072,5999879,5999879,0,5999879,5999879,0,0,0,0,0,0,0,0,0,64,32,0.222223432,0.111111716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000072,0,3000072,3000072,5999879,0,5999879,5999879,DDoS
192.168.60.1-192.168.60.3-52816-80-6,192.168.60.1,52816,192.168.60.3,80,6,6/7/2019 21:32,9005646,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333124353,4502823,2123724.507,6004523,3001123,6004523,6004523,0,6004523,6004523,0,0,0,0,0,0,0,0,0,64,32,0.222082902,0.111041451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3001123,0,3001123,3001123,6004523,0,6004523,6004523,DDoS
192.168.60.1-192.168.60.3-54409-80-6,192.168.60.1,54409,192.168.60.3,80,6,6/7/2019 21:32,8999972,2,1,0,0,0,0,0,0,0,0,0,0,0,0.33333437,4499986,2121757.336,6000295,2999677,6000295,6000295,0,6000295,6000295,0,0,0,0,0,0,0,0,0,64,32,0.222222914,0.111111457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999677,0,2999677,2999677,6000295,0,6000295,6000295,DDoS
192.168.60.1-192.168.60.3-51597-80-6,192.168.60.1,51597,192.168.60.3,80,6,6/7/2019 21:32,9000490,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333315186,4500245,2120695.261,5999803,3000687,5999803,5999803,0,5999803,5999803,0,0,0,0,0,0,0,0,0,64,32,0.222210124,0.111105062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000687,0,3000687,3000687,5999803,0,5999803,5999803,DDoS
192.168.60.1-192.168.60.3-51960-80-6,192.168.60.1,51960,192.168.60.3,80,6,6/7/2019 21:32,8999207,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333362706,4499603.5,2121140.031,5999476,2999731,5999476,5999476,0,5999476,5999476,0,0,0,0,0,0,0,0,0,64,32,0.222241804,0.111120902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999731,0,2999731,2999731,5999476,0,5999476,5999476,DDoS
192.168.60.1-192.168.60.3-52202-80-6,192.168.60.1,52202,192.168.60.3,80,6,6/7/2019 21:32,8999662,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333345852,4499831,2121359.942,5999859,2999803,5999859,5999859,0,5999859,5999859,0,0,0,0,0,0,0,0,0,64,32,0.222230568,0.111115284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999803,0,2999803,2999803,5999859,0,5999859,5999859,DDoS
192.168.60.1-192.168.60.3-53230-80-6,192.168.60.1,53230,192.168.60.3,80,6,6/7/2019 21:32,9001073,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333293597,4500536.5,2120963.255,6000284,3000789,6000284,6000284,0,6000284,6000284,0,0,0,0,0,0,0,0,0,64,32,0.222195732,0.111097866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000789,0,3000789,3000789,6000284,0,6000284,6000284,DDoS
